d_inicial,d_min,passo_min,fracao,d_final,recuou,caminho,passos,recolhas,Algorithm,Run,Episode
121.69991334482242,46.25584412271565,1700,0.6199188409308465,48.02152954766488,1.7656854249492326,394.4623399165222,2000,0,PPO,16,0
123.29991334482244,75.77544007200498,802,0.3854380103245473,77.80386719675116,2.028427124746173,413.422664909762,2000,0,PPO,16,1
122.92834046956858,74.97544007200497,783,0.390088243397661,79.40386719675118,4.428427124746207,412.67217317215034,2000,0,PPO,16,2
121.69991334482242,96.26072144624365,432,0.209032128285086,99.29503602129446,3.0343145750508143,565.4802855705082,2000,0,PPO,17,0
123.29991334482244,94.8950360212944,384,0.23037224076622442,99.12935059634523,4.234314575050831,560.9725399130222,2000,0,PPO,17,1
122.92834046956858,94.42640687119285,440,0.23185811741623163,99.52935059634524,5.102943725152386,562.5092901479243,2000,0,PPO,17,2
121.69991334482242,76.50681092190345,424,0.37134868202304805,79.43229432149732,2.9254833995938725,391.63877425120666,2000,0,PPO,18,0
123.29991334482244,77.80386719675116,457,0.368986846088337,82.46660889654814,4.662741699796982,403.59931737412165,2000,0,PPO,18,1
122.92834046956858,78.34112549695425,486,0.3627089961704322,101.12935059634526,22.788225099391013,397.5724556064488,2000,0,PPO,18,2
121.69991334482242,78.70092347159886,1799,0.3533198068218091,79.33523804664964,0.6343145750507801,419.88080596259795,2000,0,PPO,19,0
123.29991334482244,91.59797974644667,611,0.2571123753324762,98.72935059634523,7.131370849898559,434.28906807684655,2000,0,PPO,19,1
122.92834046956858,79.10092347159886,1329,0.35652817593205355,80.30092347159888,1.200000000000017,423.56848375615135,2000,0,PPO,19,2
121.69991334482242,49.01564209736031,1516,0.5972417666520415,53.347012947258776,4.331370849898462,433.78172687309745,2000,0,PPO,20,0
123.29991334482244,75.54112549695421,1760,0.38733837317715925,76.83818177180191,1.297056274847705,435.2534258679684,2000,0,PPO,20,1
122.92834046956858,75.94112549695421,1976,0.38223256568119246,77.80386719675116,1.862741699796942,424.60682840264565,2000,0,PPO,20,2
121.69991334482242,82.2724963468527,589,0.3239724328008087,84.27249634685273,2.0000000000000284,483.2305257053289,2000,0,PPO,21,0
123.29991334482244,121.46559876977165,89,0.014876852102246985,139.5626550446196,18.097056274847944,482.8491205166503,2000,0,PPO,21,1
122.92834046956858,80.67249634685268,1103,0.34374371248570224,82.03818177180193,1.3656854249492483,483.3389349728741,2000,0,PPO,21,2
